URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-id-doc-media-type,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.14",BeCSIdDocMediaType,Id Doc Media Type,"RT52Z10 in https://www.inami.fgov.be/SiteCollectionDocuments/instructions_facturation_electronique.pdf",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-id-doc-vignette-use-justification,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.15",BeCSIdDocVignetteUseJustification,Id Doc Vignette Use Justification,"RT52Z11 in https://www.inami.fgov.be/SiteCollectionDocuments/instructions_facturation_electronique.pdf",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-problem-category,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.16",BeCSProblemCategory,Problem Category,"Problem Category",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-problem-origin-type,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.17",BeCSProblemOriginType,Problem Origin Type,"Problem Origin Type",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-requester-norm,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.18",BeCSRequesterNorm,Prescriber Standard,"RT50Z26 in https://www.inami.fgov.be/SiteCollectionDocuments/instructions_facturation_electronique.pdf",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-score,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.20",BeCSScore,Score Code System,"Codes as defined initially by the NIHDI. Dutch translations were not yet defined but are planned   for a next release.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-score-category,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.19",BeCSScoreCategory,Score Category,"Score Category",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-speech-therapy-pathology-situation-code,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.21",BeCSSpeechTherapyPathologySituationCode,Speech Therapy Pathology Situation code,"Texte de la nomenclature (Article 36, par. 2)",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-treatment-reason,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.22",BeCSTreatmentReason,Treatment Reason,"RT20Z17 in https://www.inami.fgov.be/SiteCollectionDocuments/instructions_facturation_electronique.pdf",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccination-administration-route,1.0.0,draft,"2.16.840.1.113883.4.642.40.200.11.16.23",BeCSVaccineAdministrationRoute,BeCSVaccineAdministrationRoute,"Vaccine Administration Route",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccination-confirmation-status,1.0.0,draft,"2.16.840.1.113883.4.642.40.200.11.16.24",BeCSVaccinationConfirmationStatus,BeCSVaccinationConfirmationStatus,"Vaccination status Code System.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccination-status-reason,1.0.0,draft,"2.16.840.1.113883.4.642.40.200.11.16.25",BeCSVaccinationStatusReason,BeCSStatusReason,"Vaccination reason status Code System.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccine-code,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.26",BeCSVaccineCode,BeCSVaccineCode,"Vaccine Code Code System - set of Belgian codes for types of vaccines that are administered",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccine-target-disease,1.0.0,draft,"2.16.840.1.113883.4.642.40.200.11.16.27",BeCSVaccineTargetDisease,BeCSVaccineTargetDisease,"Vaccine Target Disease Code System - set of Belgian codes for diseases targeted by the vaccines",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/cd-civilstate,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.28",CivilState,BeCdCivilState,"Civil state in Belgium.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/cd-contact-person,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.29",ContactPerson,BeCdContactPerson,"Contact person in Belgium.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/cd-fed-country,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.30",Cdfedcountry,BeCdFedCountry,"FedICT country codes.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/cd-hcparty,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.31",HCParty,BeCdHcParty,"healthcare party in Belgium.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/decision-values,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.32",MyCareNetDecisionValues,CodeSystem decision values,"Decision values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.) The codes are not defined here, a full list can be found on mycarenet.be.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/message-events,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.33",MyCareNetMessageEvents,CodeSystem message events,"Message events for MyCareNet flows.Not all codes are defined here, a full list can be found on mycarenet.be",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/nihdi-physiotherapy-pathologysituationcode,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.34",NIHDIPhysiotherapyPathologySituationCode,CodeSystem NIHDIPhysiotherapyPathology,"Legal pathology situation codes as defined by NIHDI to be used in the pathology registration flows of MyCareNet. These values are managed by NIHDI. The codes are not defined here. Consult the cookbooks on mycarenet.be for concrete usage instructions.",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/refusal-values,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.35",MyCareNetRefusalValues,CodeSystem refusal values,"Refusal values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.)",
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/waitingforinformation-values,1.0.0,active,"2.16.840.1.113883.4.642.40.200.11.16.36",MyCareNetWaitingForInformationValues,CodeSystem waiting for information values,"Waiting for information values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.)",
